ndré ter Stegen 1,"95'14""",,,9,1,1,-,1,-,13,3,4,2,1,1,1,15,20,20,20,2,2,37,42,88%
Gerard Piqué 3,"72'50""",,7,,8,3,1,1,1,4,4,21,2,-,-,-,7,9,40,40,5,6,52,55,95%
Ivan Rakiti? 4,"95'14""",,3,4,,7,3,9,1,3,2,17,3,-,-,1,7,9,29,31,17,20,53,60,88%
ergio Busquets 5,"95'14""",,1,11,11,,2,19,2,12,3,8,3,-,-,2,6,7,52,52,16,20,74,79,94%
Luis Suárez 9,"95'14""",,-,2,2,4,,4,2,-,3,2,-,1,-,-,2,3,9,10,9,12,20,25,80%
Lionel Messi 10,"95'14""",,-,2,8,8,10,,7,1,12,5,7,-,1,-,6,7,40,46,15,19,61,72,85%
Neymar 11,"77'43""",,-,2,2,5,3,10,,-,21,-,8,-,-,-,3,4,27,32,21,28,51,64,80%
ier Mascherano 14,"95'14""",,11,4,1,2,-,3,2,,16,6,8,-,5,-,7,8,48,48,3,3,58,59,98%
Jordi Alba 18,"66'18""",,4,1,-,14,1,9,36,8,,-,11,-,-,-,0,2,55,59,29,30,84,91,92%
Sergi Roberto 20,"95'14""",,2,8,21,9,5,13,-,4,2,,1,-,-,2,4,6,52,54,11,15,67,75,89%
André Gomes 21,"95'14""",,-,3,3,4,2,5,7,2,15,-,,7,5,1,2,3,36,38,16,18,54,59,92%
Arda Turan 7,"17'31""",,-,-,2,1,-,-,-,-,-,-,6,,2,-,1,1,7,8,3,4,11,13,85%
Lucas Digne 19,"28'56""",,2,-,-,-,-,-,2,2,-,-,6,4,,1,2,2,10,11,5,5,17,18,94%
Marlon 33,"22'24""",,1,-,2,1,-,-,1,1,-,4,-,-,-,,1,2,8,8,1,1,10,11,91%
Total passes received:,,,31,46,61,59,27,74,61,50,81,67,57,13,14,8,63,83,433,457,153,183,649,723,90%
