Helton 1,"94'13""",,,-,1,2,1,1,2,2,2,5,-,2,-,1,8,22,11,11,0,0,19,33,58%
Danilo 2,"94'13""",,2,,5,1,6,6,3,3,-,5,1,-,6,1,6,7,22,31,11,15,39,53,74%
Lucho González 3,"94'13""",,2,4,,3,5,-,-,4,4,3,2,1,1,-,3,8,13,22,13,21,29,51,57%
João Moutinho 8,"45'05""",,1,2,3,,1,5,-,6,2,3,3,-,-,-,5,8,11,17,10,14,26,39,67%
ackson Martínez 9,"94'13""",,-,6,1,-,,4,-,3,2,-,-,2,2,1,2,2,12,23,7,14,21,39,54%
Silvestre Varela 17,"57'45""",,2,6,2,4,2,,-,1,2,-,1,-,-,-,0,1,13,19,7,14,20,34,59%
liaquim Mangala 22,"94'13""",,3,2,5,2,-,1,,2,5,3,-,-,4,-,4,10,19,25,4,7,27,42,64%
Fernando 25,"94'13""",,-,2,2,5,3,4,1,,8,9,3,2,5,2,3,5,26,36,17,22,46,63,73%
Alex Sandro 26,"69'35""",,1,1,1,4,4,2,6,5,,1,6,-,1,-,0,3,24,40,8,14,32,57,56%
icolás Otamendi 30,"94'13""",,2,8,5,2,3,1,3,4,3,,2,1,1,2,2,8,27,36,8,12,37,56,66%
Steven Defour 35,"48'36""",,-,-,2,7,2,-,-,2,-,-,,-,-,-,0,0,7,13,6,12,13,25,52%
Maicon 4,"36'28""",,1,3,3,-,4,-,1,1,-,2,-,,1,-,4,4,10,11,2,2,16,17,94%
ames Rodríguez 10,"49'08""",,-,1,3,-,5,-,1,4,3,2,-,1,,-,1,3,13,18,6,6,20,27,74%
Christian Atsu 27,"24'38""",,-,2,-,-,1,-,2,-,-,-,-,2,-,,0,0,6,8,1,2,7,10,70%
Total passes received:,,,14,37,33,30,37,24,19,37,31,33,18,11,21,7,38,81,214,310,100,155,352,546,64%
