Christian Abbiati 32,"95'16""",,,-,3,-,3,1,-,-,1,-,-,-,-,3,9,5,5,0,0,8,14,57%
Sulley Muntari 4,"95'16""",,1,,6,1,1,3,6,1,1,6,6,1,1,4,7,22,37,8,16,34,60,57%
Philippe Mexès 5,"95'16""",,4,5,,2,2,2,2,1,3,2,3,-,-,4,7,19,26,3,5,26,38,68%
evin-Prince Boateng 10,"95'16""",,-,6,1,,2,2,4,11,-,1,3,-,1,1,5,15,28,15,20,31,53,58%
Giampaolo Pazzini 11,"74'34""",,-,3,-,2,,-,-,1,-,1,-,-,-,0,1,2,11,5,8,7,20,35%
Cristián Zapata 17,"95'16""",,-,2,5,3,-,,6,6,1,4,2,-,-,4,8,18,25,7,9,29,42,69%
Riccardo Montolivo 18,"95'16""",,-,4,-,9,-,2,,8,-,-,3,-,4,7,14,19,32,4,9,30,55,55%
Ignazio Abate 20,"95'16""",,-,1,1,6,2,10,7,,-,2,2,-,2,1,6,26,39,6,14,33,59,56%
Kévin Constant 21,"95'16""",,1,4,3,2,-,-,3,-,,2,3,-,-,1,3,12,16,5,8,18,27,67%
Massimo Ambrosini 23,"95'16""",,1,7,2,2,1,6,3,3,5,,1,-,-,0,1,21,28,10,14,31,43,72%
tephan El Shaarawy 92,"87'27""",,-,3,-,2,3,-,1,-,2,1,,-,-,0,1,8,21,4,7,12,29,41%
Bakaye Traoré 12,"7'49""",,-,-,-,-,-,-,-,-,-,-,-,,-,0,0,0,1,0,1,0,2,0%
M'Baye Niang 19,"20'42""",,-,-,-,2,-,-,-,-,-,-,-,-,,0,0,1,3,1,3,2,6,33%
Total passes received:,,,7,35,21,31,14,26,32,31,13,19,23,1,8,25,62,168,272,68,114,261,448,58%
