Iker Casillas 12,"92'12""",,,-,3,5,-,-,1,-,1,2,-,1,1,-,5,10,8,9,1,1,14,20,70%
Maxi Pereira 2,"92'12""",,1,,6,1,2,-,1,2,8,-,4,3,2,1,0,3,23,27,8,11,31,41,76%
runo Martins Indi 3,"92'12""",,2,5,,12,5,3,1,5,1,-,11,-,2,-,3,3,35,35,9,10,47,48,98%
Iván Marcano 5,"92'12""",,-,1,9,,5,3,3,2,3,7,8,-,2,-,2,5,35,38,6,7,43,50,86%
Rúben Neves 6,"92'12""",,-,4,7,7,,4,4,1,4,5,9,1,3,-,5,10,32,35,12,14,49,59,83%
ncent Aboubakar 9,"92'12""",,-,2,-,-,-,,3,1,6,1,4,2,2,1,0,0,13,16,9,12,22,28,79%
Cristian Tello 11,"75'09""",,-,2,1,-,3,2,,5,-,5,1,-,2,-,0,0,13,16,8,8,21,24,88%
Evandro 15,"61'26""",,-,5,1,2,3,4,3,,-,2,6,-,-,-,1,1,10,12,15,18,26,31,84%
André André 20,"88'18""",,-,6,3,2,5,3,3,6,,1,3,-,-,-,1,2,20,24,11,14,32,40,80%
Miguel Layún 21,"92'12""",,2,-,2,3,3,2,1,2,5,,3,-,-,-,4,6,14,19,5,5,23,30,77%
Danilo 22,"92'12""",,2,11,6,8,8,1,4,1,8,6,,1,2,-,6,9,39,40,13,15,58,64,91%
Silvestre Varela 7,"17'02""",,-,4,-,-,1,1,-,-,-,-,-,,1,-,0,0,4,5,3,3,7,8,88%
Hector Herrera 16,"30'45""",,-,1,2,1,2,2,2,-,-,1,3,2,,-,1,2,9,10,6,6,16,18,89%
Giannelli Imbula 25,"3'54""",,-,1,-,-,-,-,-,-,-,-,-,-,-,,0,0,1,1,0,0,1,1,100
Total passes received:,,,7,42,40,41,37,25,26,25,36,30,52,10,17,2,28,51,256,287,106,124,390,462,84%
