Predrag Rajkovi? 95,"93'35""",,,-,-,-,-,3,1,1,3,1,3,-,-,-,4,14,7,7,1,1,12,22,55%
Eli Dasa 2,"93'35""",,1,,3,-,4,1,-,2,1,4,4,1,-,1,1,4,12,16,9,12,22,32,69%
Gal Alberman 6,"84'50""",,1,7,,3,1,5,1,2,5,7,5,-,-,-,2,2,24,28,11,11,37,41,90%
Eran Zahavi 7,"88'32""",,-,3,3,,7,2,2,-,1,7,1,-,-,-,1,3,18,21,7,12,26,36,72%
Tal Ben Chaim 11,"79'46""",,-,4,-,4,,3,3,-,1,1,2,-,-,-,1,1,11,11,6,7,18,19,95%
Omri Ben Harush 20,"93'35""",,1,1,8,3,1,,7,-,3,3,1,-,-,1,1,6,19,21,9,9,29,36,81%
Avraham Rikan 22,"93'35""",,-,-,3,6,2,6,,-,1,8,-,1,-,-,1,1,20,24,6,7,27,32,84%
Tal Ben Haim 26,"40'03""",,1,3,2,-,1,1,1,,3,-,1,-,-,-,0,0,12,13,1,1,13,14,93%
Carlos García 31,"93'35""",,5,6,3,1,-,4,3,3,,-,1,-,-,-,2,5,18,18,6,6,26,29,90%
Nosa Igiebor 40,"93'35""",,-,2,5,9,3,2,3,3,4,,4,-,-,1,2,3,24,27,10,13,36,43,84%
Dor Peretz 42,"93'35""",,-,4,5,3,2,1,-,1,1,1,,-,-,-,1,3,7,13,10,10,18,26,69%
Eden Ben Basat 9,"13'49""",,-,-,-,-,-,-,1,-,-,1,-,,-,-,0,0,2,2,0,0,2,2,100
Barak Itzhaki 10,"5'03""",,-,-,-,-,-,-,-,-,-,-,-,1,,-,0,0,0,0,1,1,1,1,100
Shlomy Azulay 16,"8'45""",,-,-,-,-,-,1,-,-,-,-,1,-,-,,0,0,2,2,0,0,2,2,100
Total passes received:,,,9,30,32,29,21,29,22,12,23,33,23,3,0,3,16,42,176,203,77,90,269,335,80%
