Keylor Navas 1,"93'15""",,,3,-,9,3,-,-,1,5,2,-,-,1,-,12,20,12,13,0,0,24,33,73%
Dani Carvajal 2,"93'15""",,1,,11,2,2,1,-,11,-,6,9,3,-,3,2,4,32,35,15,20,49,59,83%
Pepe 3,"93'15""",,5,8,,8,2,4,1,4,6,3,5,2,-,-,12,19,27,30,9,9,48,58,83%
Sergio Ramos 4,"93'15""",,4,4,8,,2,13,1,1,13,8,2,1,-,-,13,19,31,33,13,13,57,65,88%
ristiano Ronaldo 7,"93'15""",,-,-,-,-,,7,1,-,5,1,-,3,-,-,1,1,9,13,7,7,17,21,81%
Toni Kroos 8,"93'15""",,1,4,2,7,4,,4,2,9,13,4,2,2,3,10,14,28,32,19,19,57,65,88%
Karim Benzema 9,"77'56""",,-,-,1,1,3,1,,1,3,-,3,1,-,-,0,0,5,9,9,9,14,18,78%
Gareth Bale 11,"68'44""",,-,6,1,-,-,3,1,,-,3,4,-,-,-,0,0,13,15,5,8,18,23,78%
Marcelo 12,"93'15""",,2,3,1,9,9,7,5,-,,4,2,-,1,2,6,7,23,29,16,19,45,55,82%
Casemiro 14,"93'15""",,2,5,12,5,1,6,1,2,5,,5,1,-,-,7,10,24,29,14,16,45,55,82%
Luka Modri? 19,"81'02""",,-,10,3,5,2,5,1,4,-,3,,1,-,-,2,3,24,25,8,10,34,38,89%
Lucas Vázquez 17,"24'31""",,-,3,1,-,1,1,-,-,1,1,-,,-,4,1,2,5,7,6,6,12,15,80%
"Álvaro Morata 21","15'19""",,-,-,-,-,-,2,-,-,3,-,-,-,,2,0,0,4,4,3,4,7,8,88%
Isco 22,"12'13""",,-,2,-,-,1,2,-,-,1,-,-,3,2,,1,1,6,6,4,4,11,11,100
Total passes received:,,,15,48,40,46,30,52,15,26,51,44,34,17,6,14,67,100,243,280,128,144,438,524,84%
