Willy Caballero 13,"93'09""",,,-,-,-,-,1,-,-,2,2,-,1,-,1,5,14,2,2,0,0,7,16,44%
Jesús Gámez 2,"93'09""",,1,,-,1,3,6,1,-,2,1,2,3,1,-,2,7,16,24,3,4,21,35,60%
Weligton 3,"93'09""",,1,1,,-,2,1,-,5,-,3,-,-,-,-,0,3,10,17,3,3,13,23,57%
Martín Demichelis 5,"93'09""",,1,3,1,,1,2,-,1,1,-,1,3,-,-,2,4,10,14,2,2,14,20,70%
Ignacio Camacho 6,"93'09""",,1,1,1,3,,1,-,4,4,2,2,-,2,1,3,4,14,22,5,5,22,31,71%
Joaquín 7,"85'04""",,-,2,2,-,3,,1,3,2,4,1,1,-,1,1,4,11,16,8,12,20,32,62%
Javier Saviola 9,"62'13""",,-,-,-,-,-,1,,-,1,2,-,2,-,-,0,0,3,7,3,3,6,10,60%
Nacho Monreal 15,"93'09""",,-,-,3,2,1,1,1,,1,7,-,6,1,1,2,3,13,21,9,11,24,35,69%
Eliseu 18,"93'09""",,1,5,1,3,-,4,1,1,,3,1,1,-,1,2,4,15,22,5,5,22,31,71%
Isco 22,"93'09""",,-,2,1,1,7,7,2,1,3,,-,3,-,-,1,2,19,30,7,15,27,47,57%
Francisco Portillo 27,"46'03""",,-,2,-,-,3,1,-,1,3,1,,-,-,-,0,0,7,12,4,5,11,17,65%
Manuel Iturra 16,"47'06""",,-,1,3,-,3,3,-,4,4,4,-,,-,1,1,2,18,22,4,6,23,30,77%
Duda 17,"8'05""",,-,-,-,-,-,-,-,-,-,1,-,-,,1,0,1,0,2,2,2,2,5,40%
Roque Santa Cruz 24,"30'56""",,-,-,-,-,2,-,-,1,-,2,-,2,-,,1,2,4,5,2,5,7,12,58%
Total passes received:,,,5,17,12,10,25,28,6,21,23,32,7,22,4,7,20,50,142,216,57,78,219,344,64%
