Manuel Neuer 1,"91'42""",,,1,1,-,4,-,2,1,6,2,3,-,-,-,14,27,5,6,1,1,20,34,59%
aniel Van Buyten 5,"91'42""",,7,,1,5,2,3,1,3,1,-,1,-,1,-,1,3,19,22,5,6,25,31,81%
Franck Ribéry 7,"91'42""",,1,1,,3,2,4,7,1,4,14,9,1,2,1,4,5,25,37,21,32,50,74,68%
Javi Martínez 8,"74'18""",,-,2,5,,3,2,2,7,5,2,5,-,1,-,1,5,26,35,7,11,34,51,67%
Mario Mandžuki? 9,"91'42""",,-,-,6,4,,8,-,2,3,-,4,-,1,2,0,1,16,22,14,20,30,43,70%
Arjen Robben 10,"91'42""",,-,2,3,2,6,,-,5,5,1,2,2,1,-,0,1,16,26,13,17,29,44,66%
Jérôme Boateng 17,"91'42""",,7,1,7,1,1,-,,2,-,4,2,-,2,-,5,10,19,25,3,3,27,38,71%
Philipp Lahm 21,"77'01""",,3,2,2,7,4,5,-,,6,1,3,-,-,-,2,2,21,24,10,13,33,39,85%
Thomas Müller 25,"91'42""",,-,-,6,3,4,6,-,2,,1,1,-,3,1,0,2,18,25,9,15,27,42,64%
David Alaba 27,"91'42""",,-,1,15,2,-,1,6,-,5,,7,-,1,1,3,7,21,25,15,21,39,53,74%
n Schweinsteiger 31,"66'28""",,1,1,8,3,5,4,3,-,3,9,,-,-,-,5,7,23,28,9,17,37,52,71%
Rafinha 13,"14'41""",,-,-,1,-,-,-,-,-,3,-,-,,-,1,1,1,2,3,2,3,5,7,71%
Luiz Gustavo 30,"25'14""",,-,-,4,3,-,1,1,2,-,1,-,1,,-,0,0,6,7,7,7,13,14,93%
toliy Tymoshchuk 44,"17'24""",,-,-,-,-,1,1,1,-,-,3,-,2,-,,1,1,3,4,4,6,8,11,73%
Total passes received:,,,19,11,59,33,32,35,23,25,41,38,37,6,12,6,37,72,220,289,120,172,377,533,71%
