Iker Casillas 1,"94'00""",,,5,3,-,-,3,1,3,-,-,-,-,-,-,4,7,10,11,1,1,15,19,79%
Raphaël Varane 2,"94'00""",,5,,5,-,-,4,6,1,7,-,2,1,-,-,6,8,21,24,4,5,31,37,84%
Pepe 3,"94'00""",,3,4,,2,1,8,4,5,3,-,-,-,1,1,6,9,17,22,9,9,32,40,80%
Sami Khedira 6,"73'51""",,-,-,-,,1,1,4,3,5,-,11,-,1,-,1,1,15,20,10,12,26,33,79%
Cristiano Ronaldo 7,"94'00""",,-,-,-,2,,9,4,11,1,2,3,2,3,1,0,5,25,31,13,15,38,51,75%
Marcelo 12,"94'00""",,-,1,5,3,15,,3,6,-,-,6,2,2,1,8,13,24,33,12,13,44,59,75%
Xabi Alonso 14,"94'00""",,-,5,5,6,5,5,,7,10,1,3,-,1,1,6,12,36,40,7,8,49,60,82%
Michael Essien 15,"65'30""",,-,2,7,2,5,8,7,,5,4,2,-,-,-,2,8,32,38,8,13,42,59,71%
"Álvaro Arbeloa 17","94'00""",,2,5,3,6,1,2,6,5,,6,16,-,1,1,8,10,37,42,9,10,54,62,87%
Gonzalo Higuaín 20,"73'55""",,-,1,-,1,3,2,2,4,1,,2,-,-,-,1,1,12,12,3,5,16,18,89%
"Ángel Di María 22","94'00""",,-,2,2,4,7,1,5,1,9,3,,2,5,-,11,16,22,37,8,14,41,67,61%
Karim Benzema 9,"20'05""",,-,-,-,-,3,1,-,-,1,-,1,,2,2,0,0,5,6,5,5,10,11,91%
Mesut Özil 10,"28'30""",,-,1,-,1,6,2,2,-,-,-,1,4,,-,2,3,7,10,8,8,17,21,81%
Luka Modri? 19,"20'09""",,-,-,1,-,1,-,-,-,-,-,2,1,1,,1,2,4,5,1,1,6,8,75%
Total passes received:,,,11,26,32,29,49,46,44,47,42,16,49,12,17,7,56,95,267,331,98,119,421,545,77%
