Robin Olsen 31,"93'13""",,,-,-,-,2,2,-,6,1,3,1,-,-,10,37,4,4,1,1,15,42,36%
dwig Augustinsson 3,"93'13""",,2,,9,1,3,5,-,2,5,-,-,-,-,4,10,19,23,4,5,27,38,71%
Erik Johansson 5,"93'13""",,6,8,,5,5,5,1,-,6,9,-,-,-,2,3,35,38,8,9,45,50,90%
William Kvist 6,"93'13""",,3,2,5,,-,7,10,2,2,3,7,-,-,8,9,20,27,13,15,41,51,80%
Benjamin Verbi? 7,"93'13""",,-,6,1,1,,3,2,1,4,-,3,2,-,1,2,6,7,16,18,23,27,85%
Thomas Delaney 8,"93'13""",,1,10,4,4,5,,1,-,12,7,2,2,2,3,8,29,30,18,23,50,61,82%
Peter Ankersen 22,"93'13""",,-,1,1,7,2,3,,3,-,6,7,-,1,4,7,18,26,9,11,31,44,70%
Andrija Pavlovi? 23,"93'13""",,-,-,1,1,1,3,1,,-,-,1,-,-,0,0,4,6,4,8,8,14,57%
Youssef Toutouh 24,"74'46""",,1,14,3,-,3,5,-,-,,-,-,-,-,2,2,12,14,12,14,26,30,87%
Mathias Jørgensen 25,"93'13""",,1,1,2,10,-,10,6,1,1,,3,2,1,7,11,19,20,12,13,38,44,86%
Rasmus Falk 33,"74'56""",,-,-,-,4,1,-,15,2,-,1,,-,-,1,2,8,8,14,17,23,27,85%
Ján Greguš 16,"18'27""",,-,-,1,2,-,1,-,-,-,-,-,,1,0,0,4,5,1,1,5,6,83%
Kasper Kusk 17,"18'17""",,-,-,-,1,-,1,1,1,-,1,-,-,,0,0,4,4,1,2,5,6,83%
Total passes received:,,,14,42,27,36,22,45,37,18,31,30,24,6,5,42,91,182,212,113,137,337,440,77%
