Ralf Fährmann 1,"93'35""",,,1,4,-,1,-,3,-,3,1,1,3,-,11,26,6,7,0,1,17,34,50%
enedikt Höwedes 4,"93'35""",,4,,11,2,7,2,5,8,4,4,6,1,-,6,9,34,38,14,17,54,64,84%
Felipe Santana 5,"93'35""",,4,13,,2,5,10,2,1,5,3,6,-,1,3,4,44,56,5,5,52,65,80%
Max Meyer 7,"73'36""",,-,1,-,,3,7,1,3,8,1,2,-,-,1,2,15,19,10,15,26,36,72%
Jermaine Jones 13,"93'35""",,-,5,3,5,,3,10,4,4,4,6,-,-,3,7,30,41,11,16,44,64,69%
Dennis Aogo 15,"93'35""",,4,4,12,3,8,,1,-,9,3,6,2,-,4,6,40,51,8,11,52,68,76%
Jefferson Farfán 17,"93'35""",,1,8,1,7,11,2,,9,2,3,2,1,-,2,4,17,27,28,31,47,62,76%
Atsuto Uchida 22,"93'35""",,-,8,4,3,4,-,13,,1,1,2,-,-,2,4,19,24,15,23,36,51,71%
Christian Fuchs 23,"88'24""",,-,-,2,5,-,12,6,-,,2,4,4,-,3,6,22,36,10,17,35,59,59%
"Ádám Szalai 28","93'35""",,-,-,-,2,5,-,5,-,3,,2,-,1,0,0,10,10,8,9,18,19,95%
oman Neustädter 33,"93'35""",,3,5,5,6,7,4,4,5,5,1,,2,1,6,7,30,37,12,16,48,60,80%
Julian Draxler 10,"19'59""",,-,-,-,-,2,4,2,-,-,2,-,,1,1,2,7,9,3,6,11,17,65%
Chinedu Obasi 19,"5'11""",,-,1,-,-,-,-,-,-,-,1,-,1,,0,0,3,4,0,0,3,4,75%
Total passes received:,,,16,46,42,35,53,44,52,30,44,26,37,14,4,42,77,277,359,124,167,443,603,73%
