Eduardo 34,"92'10""",,,3,-,2,8,-,1,-,-,-,1,-,1,-,12,24,3,3,1,1,16,28,57%
Soudani 2,"92'10""",,-,,-,2,1,1,-,2,-,3,-,-,-,1,1,1,2,3,7,10,10,14,71%
Domagoj Antoli? 8,"92'10""",,-,5,,4,3,1,5,4,2,1,2,-,1,-,4,6,20,20,4,6,28,32,88%
Paulo Machado 10,"60'47""",,-,3,-,,1,-,1,2,1,1,1,-,-,-,0,1,8,10,2,2,10,13,77%
unior Fernandes 11,"92'10""",,-,3,5,2,,1,2,-,-,1,-,-,-,1,2,2,7,15,6,8,15,25,60%
Arijan Ademi 16,"92'10""",,3,1,1,1,-,,1,-,3,-,5,-,2,3,0,0,12,12,8,8,20,20,100
Josip Pivari? 19,"92'10""",,1,-,2,1,7,1,,-,1,-,3,-,-,-,0,0,10,12,6,6,16,18,89%
Marko Pjaca 20,"68'56""",,-,2,4,-,2,-,-,,1,-,1,-,-,-,0,1,7,10,3,3,10,14,71%
Filip Benkovi? 26,"45'07""",,1,-,1,-,-,1,-,1,,3,2,-,-,-,1,1,8,9,0,0,9,10,90%
Alexandru M??el 77,"92'10""",,1,2,6,1,-,2,-,1,1,,-,-,1,-,0,1,12,12,3,4,15,17,88%
Jérémy Taravel 87,"92'10""",,2,-,3,-,2,5,3,1,1,-,,1,-,1,3,5,11,12,5,6,19,23,83%
ngelo Henríquez 9,"23'15""",,-,-,-,-,-,-,-,-,-,-,-,,-,-,0,0,0,1,0,0,0,1,0%
Gonçalo Santos 13,"47'03""",,2,-,-,-,-,2,-,-,-,1,1,-,,1,2,4,5,5,0,0,7,9,78%
Marko Rog 30,"31'23""",,-,1,-,-,1,1,-,-,-,-,-,-,1,,0,0,3,4,1,1,4,5,80%
Total passes received:,,,10,20,22,13,25,15,13,11,10,10,16,1,6,7,25,46,108,128,46,55,179,229,78%
