Alphonse Aréola 16,"94'51""",,,5,6,1,3,1,-,1,1,3,-,-,-,-,4,6,14,14,3,3,21,23,91%
Thiago Silva 2,"94'51""",,3,,12,3,16,1,4,-,11,2,3,-,2,1,3,3,45,46,10,11,58,60,97%
Marquinhos 5,"94'51""",,3,12,,1,21,-,8,1,7,2,2,1,1,-,4,6,38,39,17,17,59,62,95%
Lucas 7,"84'07""",,-,3,2,,11,1,4,1,6,10,10,-,-,-,0,0,33,38,15,25,48,63,76%
Thiago Motta 8,"94'51""",,3,8,5,9,,3,13,13,12,6,22,1,1,2,4,5,70,77,24,25,98,107,92%
Edinson Cavani 9,"94'51""",,-,1,1,1,2,,1,1,3,1,1,-,-,-,0,3,7,7,5,5,12,15,80%
"Ángel Di María 11","94'51""",,-,2,2,2,10,1,,9,6,-,6,1,-,-,2,3,29,34,8,14,39,51,76%
Thomas Meunier 12,"87'18""",,2,2,7,-,8,-,6,,3,1,4,-,-,-,2,2,22,26,9,10,33,38,87%
Blaise Matuidi 14,"94'51""",,1,10,3,16,12,-,4,2,,13,6,-,2,1,6,6,44,46,20,21,70,73,96%
Maxwell 17,"79'40""",,-,8,2,14,3,1,3,1,7,,2,-,-,-,0,0,31,35,10,10,41,45,91%
Hatem Ben Arfa 21,"94'51""",,-,-,3,11,6,3,5,5,8,1,,-,-,1,2,5,19,22,22,27,43,54,80%
Serge Aurier 19,"7'33""",,-,1,-,-,-,-,-,-,-,-,-,,-,-,0,0,1,2,0,2,1,4,25%
Layvin Kurzawa 20,"15'11""",,-,1,-,1,1,-,1,-,-,-,1,-,,1,1,1,1,2,4,4,6,7,86%
Jesé 22,"10'44""",,-,-,1,-,-,-,1,-,2,-,-,-,1,,0,0,4,4,1,1,5,5,100
Total passes received:,,,12,53,44,59,93,11,50,34,66,39,57,3,7,6,28,40,358,392,148,175,534,607,88%
