Ederson 1,"95'45""",,,10,2,-,1,9,-,3,2,-,3,-,-,10,24,20,20,0,0,30,44,68%
Lisandro López 2,"95'45""",,11,,-,3,3,1,5,2,1,3,9,-,-,5,5,28,31,5,6,38,42,90%
Alex Grimaldo 3,"95'45""",,-,-,,2,6,7,1,2,9,2,-,2,1,0,4,19,21,13,16,32,41,78%
Ljubomir Fejsa 5,"89'15""",,2,9,3,,5,6,6,2,2,-,3,-,-,4,6,24,28,10,11,38,45,84%
André Horta 8,"95'45""",,1,-,7,6,,4,3,4,9,1,6,-,-,2,3,20,22,19,20,41,45,91%
Victor Lindelöf 14,"95'45""",,5,6,8,6,4,,1,-,4,1,1,-,1,4,5,30,32,3,4,37,41,90%
Eduardo Salvio 18,"95'45""",,-,1,1,2,2,-,,4,4,2,4,1,1,0,1,12,15,10,12,22,28,79%
Gonçalo Guedes 20,"95'45""",,-,-,2,1,2,-,2,,3,2,4,-,1,1,1,10,12,6,13,17,26,65%
Pizzi 21,"95'45""",,2,2,6,2,4,2,4,3,,3,-,2,-,3,7,17,20,10,13,30,40,75%
Franco Cervi 22,"71'09""",,-,-,1,-,2,-,2,2,1,,3,-,-,0,0,4,7,7,12,11,19,58%
Nélson Semedo 50,"95'45""",,-,3,1,6,4,-,8,4,1,3,,-,-,0,2,13,16,17,19,30,37,81%
Andreas Samaris 7,"24'36""",,-,-,3,-,1,-,1,-,-,-,-,,-,0,0,4,4,1,1,5,5,100
Guillermo Celis 28,"6'30""",,-,-,-,-,1,-,-,-,1,-,1,-,,0,0,3,3,0,0,3,3,100
Total passes received:,,,21,31,34,28,35,29,33,26,37,17,34,5,4,29,58,204,231,101,127,334,416,80%
