Joe Hart 1,"95'35""",,,3,2,-,1,-,-,-,4,-,3,-,1,6,13,8,8,0,0,14,21,67%
Bacary Sagna 3,"95'35""",,3,,21,1,1,9,3,-,-,4,-,4,-,2,4,35,38,9,11,46,53,87%
Vincent Kompany 4,"95'35""",,1,18,,2,1,11,1,-,3,6,25,-,-,10,14,56,57,2,2,68,73,93%
Fernando 6,"95'35""",,-,2,6,,-,1,4,5,7,2,1,-,3,3,4,20,22,8,8,31,34,91%
Sergio Agüero 10,"95'35""",,-,-,-,1,,-,10,5,1,1,-,2,2,0,0,14,16,8,10,22,26,85%
Jesús Navas 15,"78'18""",,-,8,4,-,1,,4,1,-,9,-,-,2,2,5,21,22,6,8,29,35,83%
Kevin De Bruyne 17,"95'35""",,-,2,1,3,6,3,,1,9,2,1,-,2,0,5,21,28,9,13,30,46,65%
David Silva 21,"39'57""",,-,-,1,3,2,1,1,,6,2,3,-,-,0,1,15,15,4,4,19,20,95%
Gaël Clichy 22,"95'35""",,1,-,3,5,12,-,8,5,,2,14,-,1,2,6,36,46,13,13,51,65,78%
Fernandinho 25,"95'35""",,-,4,3,2,2,5,4,1,3,,6,2,-,5,9,21,22,6,10,32,41,78%
Nicolás Otamendi 30,"95'35""",,-,2,22,4,3,-,6,1,25,6,,1,-,8,9,57,59,5,5,70,73,96%
Raheem Sterling 7,"17'17""",,-,2,-,-,1,-,-,-,-,2,-,,1,0,0,5,5,1,4,6,9,67%
Kelechi Iheanacho 72,"55'38""",,-,-,-,1,1,3,2,-,1,-,-,-,,0,0,6,7,2,4,8,11,73%
Total passes received:,,,5,41,63,22,31,33,43,19,59,36,53,9,12,38,70,315,345,73,92,426,507,84%
